transaction_id,account_id,customer_id,card_network,card_type,product,txn_ts,amount_inr,currency,merchant_name,merchant_category,merchant_city,merchant_country,channel,auth_type,status,decline_reason,is_international,fx_rate,amount_base_inr,risk_score,fraud_label,device_id,ip_country
txn_00748_44e01371,ACC3928,CUST79986,MASTERCARD,CREDIT,Branded Cards,2025-12-04T21:41:42.844789+05:30,136.93,INR,ShopSphere,Ecomm,Bangalore,IN,POS,chip_pin,APPROVED,,0,,136.93,17,0,,IN
txn_00749_d8b6a802,ACC3167,CUST41709,AMEX,CREDIT,Branded Cards,2025-08-03T01:09:59.844789+05:30,75,INR,RailEase,Travel,Delhi,IN,POS,chip_pin,APPROVED,,0,,75,8,0,,IN
txn_00750_cc80a698,ACC9027,CUST98804,AMEX,DEBIT,Branded Cards,2025-09-25T18:29:57.844789+05:30,368.13,INR,UrbanCart,Ecomm,Delhi,IN,ECOM,online,APPROVED,,0,,368.13,50,0,dev_7549861a4a,IN
txn_00751_fea59d94,ACC7021,CUST49117,RUPAY,DEBIT,Branded Cards,2025-12-06T16:31:48.844789+05:30,75,INR,LocalStore,Other,Kolkata,IN,ECOM,online,APPROVED,,0,,75,55,0,dev_1234f6f0dd,IN
txn_00752_4d4e0bd1,ACC7493,CUST42046,RUPAY,DEBIT,Branded Cards,2025-11-30T13:56:21.844789+05:30,117.74,GBP,HealthFirst,Pharmacy,Chennai,GB,POS,contactless,APPROVED,,1,108.18,12736.67,60,0,,IN
txn_00753_4ba08508,ACC7128,CUST16962,MASTERCARD,DEBIT,Branded Cards,2025-10-07T21:36:07.844789+05:30,75,INR,Cafe Mosaic,Dining,Kolkata,IN,POS,contactless,APPROVED,,0,,75,45,0,,IN
txn_00754_255c4297,ACC5417,CUST17849,RUPAY,DEBIT,Branded Cards,2025-12-29T19:59:05.844789+05:30,75,INR,FuelPoint,Fuel,Hyderabad,IN,POS,contactless,DECLINED,NETWORK_ERROR,0,,75,5,0,,IN
txn_00755_c37de35e,ACC9420,CUST14739,MASTERCARD,DEBIT,Branded Cards,2025-07-18T18:35:01.844789+05:30,75,INR,DailyMart,Grocery,Kolkata,IN,POS,contactless,APPROVED,,0,,75,42,0,,IN
txn_00756_0ab9694f,ACC1721,CUST49703,VISA,CREDIT,Branded Cards,2026-01-02T09:41:43.844789+05:30,103.1,INR,HealthFirst,Pharmacy,Ahmedabad,IN,ECOM,online,APPROVED,,0,,103.1,31,0,dev_6446983234,IN
txn_00757_7e54da1e,ACC2871,CUST20481,MASTERCARD,DEBIT,Branded Cards,2025-07-17T21:48:06.844789+05:30,461.32,INR,UrbanCart,Ecomm,Delhi,IN,POS,contactless,APPROVED,,0,,461.32,15,0,,IN
txn_00758_c73e69e9,ACC5018,CUST39648,AMEX,DEBIT,Branded Cards,2025-12-30T22:44:19.844789+05:30,142.71,INR,FunZone,Entertainment,Chennai,IN,ECOM,online,APPROVED,,0,,142.71,55,0,dev_ce476a3991,IN
txn_00759_8ace3a10,ACC9287,CUST57578,RUPAY,DEBIT,Branded Cards,2025-09-21T23:58:38.844789+05:30,82.42,INR,NetConnect,Utilities,Hyderabad,IN,POS,contactless,DECLINED,LIMIT_EXCEEDED,0,,82.42,20,0,,IN
txn_00760_f006296b,ACC7068,CUST25496,RUPAY,DEBIT,Branded Cards,2025-10-19T05:57:16.844789+05:30,75,INR,SpiceTrail,Dining,Pune,IN,POS,contactless,APPROVED,,0,,75,32,0,,IN
txn_00761_151248e1,ACC1139,CUST29666,RUPAY,DEBIT,Branded Cards,2025-08-19T22:55:58.844789+05:30,75,INR,WellnessRx,Pharmacy,Pune,IN,POS,chip_pin,APPROVED,,0,,75,25,0,,IN
txn_00762_4f4cea72,ACC6409,CUST23103,RUPAY,CREDIT,Branded Cards,2025-12-26T17:18:50.844789+05:30,193.76,INR,SkyRoute,Travel,Bangalore,IN,POS,chip_pin,APPROVED,,0,,193.76,27,0,,IN
txn_00763_48d160c6,ACC3271,CUST18512,VISA,CREDIT,Branded Cards,2025-09-08T16:27:56.844789+05:30,75,INR,FreshBasket,Grocery,Delhi,IN,ECOM,online,APPROVED,,0,,75,56,0,dev_d41259d654,IN
txn_00764_4e70263a,ACC5811,CUST95654,AMEX,CREDIT,Branded Cards,2025-09-24T23:19:03.844789+05:30,212.18,INR,QuickServices,Other,Ahmedabad,IN,POS,contactless,DECLINED,INVALID_PIN,0,,212.18,27,0,,IN
txn_00765_7b49ecf3,ACC8132,CUST63723,MASTERCARD,DEBIT,Branded Cards,2025-12-04T15:04:36.844789+05:30,75,INR,PowerGrid,Utilities,Pune,IN,POS,chip_pin,DECLINED,INSUFFICIENT_FUNDS,0,,75,54,0,,IN
txn_00766_dcd1ad00,ACC6301,CUST68931,AMEX,CREDIT,Branded Cards,2025-12-02T02:37:59.844789+05:30,75,INR,PlayArena,Entertainment,Bangalore,IN,POS,contactless,APPROVED,,0,,75,36,0,,IN
txn_00767_b8855367,ACC3957,CUST64771,RUPAY,DEBIT,Branded Cards,2025-12-27T14:11:58.844789+05:30,435.26,INR,SkyRoute,Travel,Delhi,IN,ATM,atm_pin,APPROVED,,0,,435.26,22,0,,IN
txn_00768_ed343b0f,ACC4222,CUST67008,AMEX,DEBIT,Branded Cards,2025-12-25T21:58:16.844789+05:30,206.17,INR,AquaFlow,Utilities,Bangalore,IN,POS,chip_pin,APPROVED,,0,,206.17,38,0,,IN
txn_00769_e43a3562,ACC1634,CUST40077,AMEX,DEBIT,Branded Cards,2025-07-17T17:26:03.844789+05:30,85.25,INR,DailyMart,Grocery,Chennai,IN,POS,chip_pin,APPROVED,,0,,85.25,25,0,,IN
txn_00770_042f14df,ACC9220,CUST93888,AMEX,DEBIT,Branded Cards,2025-10-18T16:40:52.844789+05:30,113.13,USD,SpiceTrail,Dining,Pune,US,POS,contactless,APPROVED,,1,91.26,10323.73,57,0,,IN
txn_00771_1465b466,ACC6386,CUST94783,VISA,DEBIT,Branded Cards,2025-11-03T21:03:51.844789+05:30,118.72,INR,ClickBazaar,Ecomm,Hyderabad,IN,ECOM,online,APPROVED,,0,,118.72,44,0,dev_af03a35aed,IN
txn_00772_b109e971,ACC9989,CUST93757,VISA,CREDIT,Branded Cards,2025-12-19T11:45:36.844789+05:30,300.23,INR,RailEase,Travel,Hyderabad,IN,POS,contactless,APPROVED,,0,,300.23,11,0,,IN
txn_00773_82c273a9,ACC3000,CUST73077,MASTERCARD,CREDIT,Branded Cards,2025-07-17T16:10:01.844789+05:30,75,INR,FreshBasket,Grocery,Mumbai,IN,ECOM,online,APPROVED,,0,,75,46,0,dev_88c78fc57d,IN
txn_00774_59f43595,ACC1488,CUST54588,AMEX,CREDIT,Branded Cards,2025-09-27T22:47:32.844789+05:30,86.66,INR,PowerGrid,Utilities,Chennai,IN,POS,chip_pin,APPROVED,,0,,86.66,39,0,,IN
txn_00775_63247e63,ACC6279,CUST94217,VISA,DEBIT,Branded Cards,2025-10-03T07:17:09.844789+05:30,1463.08,INR,ShopSphere,Ecomm,Pune,IN,ECOM,online,APPROVED,,0,,1463.08,46,0,dev_c58eb58d5c,IN
txn_00776_dcac7b04,ACC8593,CUST21170,VISA,CREDIT,Branded Cards,2025-12-02T11:02:28.844789+05:30,95.77,INR,StarCinemas,Entertainment,Bangalore,IN,POS,chip_pin,APPROVED,,0,,95.77,5,0,,IN
txn_00777_4cda3e1c,ACC3243,CUST43853,VISA,CREDIT,Branded Cards,2025-09-30T08:57:49.844789+05:30,75,INR,FunZone,Entertainment,Chennai,IN,POS,chip_pin,APPROVED,,0,,75,32,0,,IN
txn_00778_9a58131a,ACC2640,CUST57517,AMEX,DEBIT,Branded Cards,2025-12-07T11:04:15.844789+05:30,75,INR,MediPlus,Pharmacy,Chennai,IN,POS,contactless,APPROVED,,0,,75,16,0,,IN
txn_00779_b0c37157,ACC9946,CUST48955,AMEX,DEBIT,Branded Cards,2025-08-16T14:34:55.844789+05:30,248.16,INR,PowerGrid,Utilities,Delhi,IN,POS,chip_pin,APPROVED,,0,,248.16,10,0,,IN
txn_00780_0ae2e88e,ACC8687,CUST57333,AMEX,CREDIT,Branded Cards,2025-09-23T18:48:11.844789+05:30,75,INR,MediPlus,Pharmacy,Hyderabad,IN,ECOM,online,APPROVED,,0,,75,85,1,dev_1b0106c378,DE
txn_00781_f5110f36,ACC9350,CUST41272,VISA,DEBIT,Branded Cards,2025-09-23T14:20:35.844789+05:30,374.07,INR,RailEase,Travel,Pune,IN,POS,chip_pin,APPROVED,,0,,374.07,35,0,,IN
txn_00782_49a4443e,ACC5413,CUST42640,AMEX,CREDIT,Branded Cards,2025-08-01T09:59:50.844789+05:30,118.27,INR,PlayArena,Entertainment,Pune,IN,POS,chip_pin,APPROVED,,0,,118.27,13,0,,IN
txn_00783_0a4af40d,ACC4782,CUST42767,RUPAY,DEBIT,Branded Cards,2025-12-25T11:54:24.844789+05:30,112.73,INR,StarCinemas,Entertainment,Mumbai,IN,POS,chip_pin,APPROVED,,0,,112.73,42,0,,IN
txn_00784_60f41905,ACC9501,CUST99170,RUPAY,CREDIT,Branded Cards,2025-10-26T22:23:29.844789+05:30,197.27,INR,UrbanCart,Ecomm,Mumbai,IN,POS,chip_pin,APPROVED,,0,,197.27,55,0,,IN
txn_00785_75707bd6,ACC9589,CUST47889,MASTERCARD,CREDIT,Branded Cards,2025-11-13T23:29:02.844789+05:30,208.49,INR,UrbanCart,Ecomm,Chennai,IN,POS,chip_pin,APPROVED,,0,,208.49,15,0,,IN
txn_00786_7a11df76,ACC7399,CUST45342,VISA,DEBIT,Branded Cards,2025-11-24T21:02:47.844789+05:30,89.51,INR,CityCab,Travel,Hyderabad,IN,POS,chip_pin,APPROVED,,0,,89.51,19,0,,IN
txn_00787_b09dcd19,ACC2619,CUST45626,MASTERCARD,DEBIT,Branded Cards,2025-07-20T19:43:51.844789+05:30,201.97,INR,SkyRoute,Travel,Pune,IN,ECOM,online,APPROVED,,0,,201.97,33,0,dev_855eeefb7f,IN
txn_00788_a0a51b74,ACC9143,CUST79248,AMEX,DEBIT,Branded Cards,2026-01-05T09:06:25.844789+05:30,174.28,INR,FreshBasket,Grocery,Mumbai,IN,POS,contactless,APPROVED,,0,,174.28,38,0,,IN
txn_00789_ab7a63e3,ACC6847,CUST22594,VISA,DEBIT,Branded Cards,2025-09-29T21:21:21.844789+05:30,109.43,INR,LocalStore,Other,Chennai,IN,POS,chip_pin,APPROVED,,0,,109.43,49,0,,IN
txn_00790_0b3b81a9,ACC4358,CUST71221,MASTERCARD,CREDIT,Branded Cards,2025-09-21T19:03:27.844789+05:30,105.83,INR,PowerGrid,Utilities,Chennai,IN,POS,chip_pin,APPROVED,,0,,105.83,11,0,,IN
txn_00791_17f04802,ACC5101,CUST88423,VISA,CREDIT,Branded Cards,2025-08-20T15:37:49.844789+05:30,280.31,INR,LocalStore,Other,Delhi,IN,POS,chip_pin,APPROVED,,0,,280.31,18,0,,IN
txn_00792_5b5dc6ed,ACC8411,CUST82913,MASTERCARD,CREDIT,Branded Cards,2025-07-11T08:33:13.844789+05:30,75,INR,PlayArena,Entertainment,Hyderabad,IN,POS,chip_pin,APPROVED,,0,,75,41,0,,IN
txn_00793_080fc9b3,ACC2931,CUST36760,VISA,CREDIT,Branded Cards,2025-10-03T15:42:08.844789+05:30,75,SGD,GreenLeaf Grocers,Grocery,Hyderabad,SG,POS,chip_pin,APPROVED,,1,57.53,4314.41,52,0,,IN
txn_00794_b31eb8f5,ACC3722,CUST44883,AMEX,DEBIT,Branded Cards,2025-08-24T18:19:43.844789+05:30,161.31,INR,RailEase,Travel,Mumbai,IN,ECOM,online,APPROVED,,0,,161.31,51,0,dev_6f1bc2b4b4,GB
txn_00795_cc5d86e4,ACC1328,CUST35725,AMEX,DEBIT,Branded Cards,2025-09-24T03:46:31.844789+05:30,297.56,INR,RailEase,Travel,Pune,IN,ATM,atm_pin,APPROVED,,0,,297.56,18,0,,IN
txn_00796_0d8660ca,ACC9486,CUST33565,RUPAY,DEBIT,Branded Cards,2025-08-21T06:05:45.844789+05:30,75,EUR,FuelPoint,Fuel,Mumbai,DE,ECOM,online,APPROVED,,1,97.19,7289.48,43,0,dev_d1bcd42854,IN
txn_00797_d680b541,ACC4363,CUST28312,MASTERCARD,CREDIT,Branded Cards,2025-11-09T15:22:13.844789+05:30,75,INR,GreenLeaf Grocers,Grocery,Mumbai,IN,POS,chip_pin,APPROVED,,0,,75,13,0,,IN
txn_00798_0879a480,ACC1188,CUST13581,VISA,CREDIT,Branded Cards,2025-07-19T13:39:15.844789+05:30,75,INR,StarCinemas,Entertainment,Kolkata,IN,ECOM,online,APPROVED,,0,,75,18,0,dev_56d8e3cb62,IN
txn_00799_b81f2807,ACC3453,CUST56312,VISA,CREDIT,Branded Cards,2025-10-17T00:44:05.844789+05:30,75,INR,PowerGrid,Utilities,Mumbai,IN,POS,chip_pin,APPROVED,,0,,75,8,0,,IN
txn_00800_805cc2d7,ACC1695,CUST51171,VISA,DEBIT,Branded Cards,2025-09-29T21:27:51.844789+05:30,75,INR,Cafe Mosaic,Dining,Delhi,IN,POS,chip_pin,APPROVED,,0,,75,54,0,,IN
txn_00801_67ba189d,ACC7188,CUST83793,VISA,DEBIT,Branded Cards,2025-12-05T05:57:00.844789+05:30,75,INR,StarCinemas,Entertainment,Bangalore,IN,POS,chip_pin,APPROVED,,0,,75,10,0,,IN
txn_00802_681f9515,ACC4406,CUST41508,RUPAY,CREDIT,Branded Cards,2025-09-21T16:36:49.844789+05:30,117.9,AED,TasteHub,Dining,Pune,AE,ATM,atm_pin,APPROVED,,1,24.93,2939.18,25,0,,IN
txn_00803_bd0ebe4e,ACC1081,CUST44289,RUPAY,DEBIT,Branded Cards,2025-07-29T05:07:04.844789+05:30,75,USD,GreenLeaf Grocers,Grocery,Delhi,US,POS,chip_pin,APPROVED,,1,89.57,6718.09,58,0,,IN
txn_00804_b9da7480,ACC3799,CUST78383,MASTERCARD,DEBIT,Branded Cards,2025-08-11T15:02:42.844789+05:30,75,INR,StarCinemas,Entertainment,Pune,IN,POS,chip_pin,APPROVED,,0,,75,9,0,,IN
txn_00805_1508faec,ACC8568,CUST15344,AMEX,DEBIT,Branded Cards,2025-09-28T03:55:04.844789+05:30,322.56,INR,SpiceTrail,Dining,Bangalore,IN,POS,contactless,APPROVED,,0,,322.56,32,0,,IN
txn_00806_05f4a2d0,ACC2386,CUST71581,RUPAY,CREDIT,Branded Cards,2025-10-01T03:19:53.844789+05:30,163.17,INR,AquaFlow,Utilities,Hyderabad,IN,ECOM,online,DECLINED,NETWORK_ERROR,0,,163.17,63,0,dev_f531116b6a,IN
txn_00807_b9ba04a8,ACC3199,CUST71037,RUPAY,DEBIT,Branded Cards,2025-08-02T12:17:43.844789+05:30,82.74,INR,TasteHub,Dining,Bangalore,IN,ECOM,online,APPROVED,,0,,82.74,38,0,dev_46fb780253,IN
txn_00808_650c5ea2,ACC4635,CUST28535,AMEX,CREDIT,Branded Cards,2025-12-10T11:15:23.844789+05:30,111.48,INR,TasteHub,Dining,Bangalore,IN,ATM,atm_pin,APPROVED,,0,,111.48,38,0,,IN
txn_00809_e1e3d66c,ACC7662,CUST14555,VISA,DEBIT,Branded Cards,2025-12-17T11:28:55.844789+05:30,105.92,INR,LocalStore,Other,Mumbai,IN,POS,chip_pin,APPROVED,,0,,105.92,13,0,,IN
txn_00810_ff4ca29e,ACC1481,CUST86820,RUPAY,DEBIT,Branded Cards,2025-12-09T02:21:12.844789+05:30,118.73,INR,MediPlus,Pharmacy,Ahmedabad,IN,ATM,atm_pin,APPROVED,,0,,118.73,5,0,,IN
txn_00811_00c976e5,ACC4501,CUST61348,RUPAY,CREDIT,Branded Cards,2025-10-02T16:20:07.844789+05:30,75,INR,QuickServices,Other,Bangalore,IN,POS,contactless,APPROVED,,0,,75,43,0,,IN
txn_00812_d68b717e,ACC1432,CUST86881,AMEX,CREDIT,Branded Cards,2025-11-30T23:42:25.844789+05:30,80.37,INR,FreshBasket,Grocery,Hyderabad,IN,POS,chip_pin,APPROVED,,0,,80.37,23,0,,IN
txn_00813_4b403399,ACC3130,CUST78115,MASTERCARD,CREDIT,Branded Cards,2025-08-20T23:42:29.844789+05:30,85.87,INR,SkyRoute,Travel,Delhi,IN,POS,contactless,APPROVED,,0,,85.87,52,0,,IN
txn_00814_04999aeb,ACC1690,CUST35288,VISA,DEBIT,Branded Cards,2025-12-21T19:35:36.844789+05:30,124.21,INR,DailyMart,Grocery,Pune,IN,POS,contactless,APPROVED,,0,,124.21,11,0,,IN
txn_00815_c4811514,ACC4581,CUST43295,MASTERCARD,DEBIT,Branded Cards,2025-10-10T01:34:53.844789+05:30,90.49,INR,HealthFirst,Pharmacy,Mumbai,IN,ECOM,online,APPROVED,,0,,90.49,28,0,dev_19367d9053,IN
txn_00816_4a57b541,ACC1660,CUST25181,VISA,DEBIT,Branded Cards,2025-11-05T03:28:01.844789+05:30,75,INR,CityServices,Other,Delhi,IN,POS,chip_pin,APPROVED,,0,,75,14,0,,IN
txn_00817_9b0dfaab,ACC1778,CUST76505,VISA,DEBIT,Branded Cards,2025-10-02T17:59:02.844789+05:30,250.87,INR,UrbanCart,Ecomm,Hyderabad,IN,POS,chip_pin,APPROVED,,0,,250.87,11,0,,IN
txn_00818_a03f137f,ACC7893,CUST91852,VISA,DEBIT,Branded Cards,2025-08-12T00:51:02.844789+05:30,75,INR,TasteHub,Dining,Delhi,IN,ATM,atm_pin,APPROVED,,0,,75,30,0,,IN
txn_00819_9e689a6c,ACC4185,CUST32953,AMEX,DEBIT,Branded Cards,2025-11-18T10:35:25.844789+05:30,95.75,INR,FuelPoint,Fuel,Hyderabad,IN,POS,contactless,APPROVED,,0,,95.75,23,0,,IN
txn_00820_e4406398,ACC1500,CUST94139,MASTERCARD,CREDIT,Branded Cards,2025-09-14T08:12:12.844789+05:30,191.92,INR,SpiceTrail,Dining,Kolkata,IN,POS,chip_pin,APPROVED,,0,,191.92,30,0,,IN
txn_00821_d6023639,ACC5664,CUST10402,MASTERCARD,DEBIT,Branded Cards,2025-10-08T23:41:59.844789+05:30,244.72,INR,CityServices,Other,Pune,IN,POS,chip_pin,APPROVED,,0,,244.72,38,0,,IN
txn_00822_60d8039e,ACC6647,CUST63336,VISA,CREDIT,Branded Cards,2025-07-28T11:53:05.844789+05:30,77.76,INR,HealthFirst,Pharmacy,Bangalore,IN,POS,chip_pin,APPROVED,,0,,77.76,47,0,,IN
txn_00823_660f44e6,ACC9871,CUST29523,MASTERCARD,CREDIT,Branded Cards,2025-11-04T17:08:28.844789+05:30,75,INR,LocalStore,Other,Kolkata,IN,POS,chip_pin,APPROVED,,0,,75,53,0,,IN
txn_00824_1de58d73,ACC7343,CUST76047,AMEX,DEBIT,Branded Cards,2025-11-15T11:48:10.844789+05:30,75,INR,FreshBasket,Grocery,Delhi,IN,POS,chip_pin,DECLINED,LIMIT_EXCEEDED,0,,75,9,0,,IN
txn_00825_859530c1,ACC4209,CUST86344,VISA,CREDIT,Branded Cards,2025-09-13T15:09:30.844789+05:30,147.94,AED,PowerGrid,Utilities,Bangalore,AE,ATM,atm_pin,APPROVED,,1,20.48,3029.9,26,0,,IN
txn_00826_23c560d2,ACC7606,CUST63955,RUPAY,CREDIT,Branded Cards,2025-07-18T09:48:04.844789+05:30,75,INR,GreenLeaf Grocers,Grocery,Chennai,IN,POS,contactless,APPROVED,,0,,75,30,0,,IN
txn_00827_11196b23,ACC5317,CUST12979,MASTERCARD,DEBIT,Branded Cards,2025-09-25T19:27:28.844789+05:30,75,INR,GreenLeaf Grocers,Grocery,Mumbai,IN,ECOM,online,APPROVED,,0,,75,85,1,dev_b390bf747e,SG
txn_00828_66bc6735,ACC2781,CUST71235,AMEX,CREDIT,Branded Cards,2025-08-19T11:39:13.844789+05:30,91.49,INR,ShopSphere,Ecomm,Pune,IN,POS,chip_pin,APPROVED,,0,,91.49,27,0,,IN
txn_00829_584fa41f,ACC7160,CUST25894,RUPAY,CREDIT,Branded Cards,2025-11-18T06:35:21.844789+05:30,207.02,INR,ShopSphere,Ecomm,Mumbai,IN,POS,chip_pin,DECLINED,INSUFFICIENT_FUNDS,0,,207.02,25,0,,IN
txn_00830_6e607c2f,ACC5512,CUST47324,RUPAY,CREDIT,Branded Cards,2025-12-23T05:55:28.844789+05:30,80.25,INR,LocalStore,Other,Hyderabad,IN,POS,chip_pin,APPROVED,,0,,80.25,30,0,,IN
txn_00831_29568d7d,ACC2511,CUST74431,RUPAY,CREDIT,Branded Cards,2025-08-07T19:00:41.844789+05:30,120.98,INR,SpiceTrail,Dining,Kolkata,IN,POS,chip_pin,APPROVED,,0,,120.98,37,0,,IN
txn_00832_3b4c0646,ACC9836,CUST41854,MASTERCARD,CREDIT,Branded Cards,2025-12-06T19:46:26.844789+05:30,348.78,INR,UrbanCart,Ecomm,Kolkata,IN,POS,contactless,APPROVED,,0,,348.78,32,0,,IN
txn_00833_f02d81dd,ACC9134,CUST40926,MASTERCARD,DEBIT,Branded Cards,2025-09-23T19:39:56.844789+05:30,93.27,EUR,MediPlus,Pharmacy,Chennai,DE,POS,contactless,APPROVED,,1,90.71,8460.86,30,0,,IN
txn_00834_adc25f16,ACC6997,CUST11944,MASTERCARD,CREDIT,Branded Cards,2025-10-11T18:54:30.844789+05:30,79.71,INR,PowerGrid,Utilities,Kolkata,IN,POS,chip_pin,APPROVED,,0,,79.71,10,0,,IN
txn_00835_8eba0d06,ACC9753,CUST99373,RUPAY,CREDIT,Branded Cards,2025-10-29T05:58:17.844789+05:30,75,INR,Cafe Mosaic,Dining,Delhi,IN,ECOM,online,APPROVED,,0,,75,19,0,dev_98c145419c,IN
txn_00836_2146e7b4,ACC5884,CUST89376,RUPAY,DEBIT,Branded Cards,2025-10-10T16:20:09.844789+05:30,75,INR,QuickServices,Other,Delhi,IN,POS,chip_pin,APPROVED,,0,,75,50,0,,IN
txn_00837_66d2c0a7,ACC8333,CUST61183,VISA,CREDIT,Branded Cards,2025-09-05T07:23:59.844789+05:30,87.83,INR,Cafe Mosaic,Dining,Ahmedabad,IN,ECOM,online,APPROVED,,0,,87.83,51,0,dev_e53c3b5ed7,IN
txn_00838_93188472,ACC8151,CUST76296,MASTERCARD,CREDIT,Branded Cards,2025-08-31T08:55:54.844789+05:30,75,INR,FunZone,Entertainment,Kolkata,IN,ECOM,online,APPROVED,,0,,75,56,0,dev_db2660f73f,IN
txn_00839_07a7611d,ACC6904,CUST61138,MASTERCARD,DEBIT,Branded Cards,2025-09-29T15:58:43.844789+05:30,117.35,INR,CityServices,Other,Pune,IN,POS,chip_pin,APPROVED,,0,,117.35,55,0,,IN
txn_00840_5a5f838f,ACC5819,CUST34338,AMEX,DEBIT,Branded Cards,2025-07-26T05:33:22.844789+05:30,75,INR,FreshBasket,Grocery,Mumbai,IN,POS,chip_pin,APPROVED,,0,,75,38,0,,IN
txn_00841_f1ed1e4a,ACC6625,CUST60997,MASTERCARD,DEBIT,Branded Cards,2025-11-23T17:35:03.844789+05:30,75,INR,MediPlus,Pharmacy,Pune,IN,POS,chip_pin,APPROVED,,0,,75,26,0,,IN
txn_00842_d9a19ca8,ACC6314,CUST12048,MASTERCARD,DEBIT,Branded Cards,2025-08-02T02:52:07.844789+05:30,214.52,INR,ClickBazaar,Ecomm,Pune,IN,POS,contactless,APPROVED,,0,,214.52,46,0,,IN
txn_00843_44e5f394,ACC1617,CUST21273,RUPAY,DEBIT,Branded Cards,2025-10-04T06:52:58.844789+05:30,83.26,INR,SpiceTrail,Dining,Bangalore,IN,POS,chip_pin,APPROVED,,0,,83.26,17,0,,IN
txn_00844_86474182,ACC2595,CUST41214,RUPAY,DEBIT,Branded Cards,2025-09-17T22:14:55.844789+05:30,75,INR,MetroPetro,Fuel,Hyderabad,IN,POS,contactless,APPROVED,,0,,75,18,0,,IN
txn_00845_74e5e611,ACC7273,CUST90703,AMEX,CREDIT,Branded Cards,2025-08-23T10:05:35.844789+05:30,113.79,INR,GreenLeaf Grocers,Grocery,Hyderabad,IN,ATM,atm_pin,APPROVED,,0,,113.79,54,0,,IN
txn_00846_8eb232b8,ACC8014,CUST64536,RUPAY,CREDIT,Branded Cards,2025-12-22T02:43:21.844789+05:30,285.94,INR,CityCab,Travel,Bangalore,IN,POS,chip_pin,APPROVED,,0,,285.94,13,0,,IN
txn_00847_6c05df93,ACC6959,CUST51592,RUPAY,DEBIT,Branded Cards,2025-08-01T04:02:54.844789+05:30,137.52,INR,LocalStore,Other,Hyderabad,IN,POS,chip_pin,APPROVED,,0,,137.52,47,0,,IN
txn_00848_0af9da16,ACC3554,CUST50218,MASTERCARD,CREDIT,Branded Cards,2025-10-01T15:15:51.844789+05:30,75,INR,TasteHub,Dining,Mumbai,IN,ATM,atm_pin,APPROVED,,0,,75,5,0,,IN
txn_00849_08a66a64,ACC9548,CUST36750,MASTERCARD,CREDIT,Branded Cards,2025-07-26T15:29:18.844789+05:30,75,INR,SpeedFuel,Fuel,Delhi,IN,ECOM,online,APPROVED,,0,,75,47,0,dev_5752f02148,IN
txn_00850_38da98b0,ACC7931,CUST68851,RUPAY,CREDIT,Branded Cards,2025-07-25T22:28:36.844789+05:30,141,INR,MetroPetro,Fuel,Hyderabad,IN,POS,contactless,APPROVED,,0,,141,49,0,,IN
txn_00851_333f117b,ACC3346,CUST94560,AMEX,DEBIT,Branded Cards,2026-01-03T15:42:37.844789+05:30,75,INR,RailEase,Travel,Bangalore,IN,POS,chip_pin,APPROVED,,0,,75,11,0,,IN
txn_00852_2a4150de,ACC8727,CUST62956,AMEX,CREDIT,Branded Cards,2025-08-26T11:21:52.844789+05:30,75,INR,DailyMart,Grocery,Bangalore,IN,ECOM,online,APPROVED,,0,,75,51,0,dev_06585262b1,IN
txn_00853_534fa89b,ACC3333,CUST91082,RUPAY,CREDIT,Branded Cards,2025-12-12T19:55:59.844789+05:30,280.23,INR,CityCab,Travel,Ahmedabad,IN,POS,contactless,APPROVED,,0,,280.23,41,0,,IN
txn_00854_ba72186e,ACC4559,CUST83988,RUPAY,DEBIT,Branded Cards,2025-07-21T17:19:31.844789+05:30,88.37,INR,QuickServices,Other,Mumbai,IN,POS,chip_pin,APPROVED,,0,,88.37,34,0,,IN
txn_00855_e58e8fb6,ACC3728,CUST52611,MASTERCARD,CREDIT,Branded Cards,2025-07-22T01:17:38.844789+05:30,287.1,INR,PowerGrid,Utilities,Delhi,IN,POS,chip_pin,APPROVED,,0,,287.1,45,0,,IN
txn_00856_cf8e31a3,ACC9161,CUST90112,MASTERCARD,CREDIT,Branded Cards,2025-12-07T07:57:54.844789+05:30,75,INR,NetConnect,Utilities,Hyderabad,IN,POS,chip_pin,APPROVED,,0,,75,6,0,,IN
txn_00857_d147b235,ACC6355,CUST28124,RUPAY,DEBIT,Branded Cards,2025-08-09T18:12:28.844789+05:30,111.15,INR,FreshBasket,Grocery,Delhi,IN,POS,chip_pin,DECLINED,SUSPECTED_FRAUD,0,,111.15,36,0,,IN
txn_00858_f091f0f9,ACC8628,CUST77977,MASTERCARD,CREDIT,Branded Cards,2025-08-29T20:06:56.844789+05:30,409.83,INR,SkyRoute,Travel,Mumbai,IN,POS,contactless,APPROVED,,0,,409.83,7,0,,IN
txn_00859_0a5a2180,ACC4309,CUST12272,RUPAY,DEBIT,Branded Cards,2025-10-26T03:32:10.844789+05:30,474.02,INR,ClickBazaar,Ecomm,Chennai,IN,ECOM,online,APPROVED,,0,,474.02,66,0,dev_ffca5376ab,IN
txn_00860_bad1ffe7,ACC6705,CUST97032,MASTERCARD,DEBIT,Branded Cards,2025-12-30T11:10:07.844789+05:30,176.13,INR,FuelPoint,Fuel,Chennai,IN,POS,chip_pin,APPROVED,,0,,176.13,54,0,,IN
